SeglingFNStart,SeglingStartDag,SeglingStartTid,SeglingPeriod,StartDagCtr,StartVeckodag,StartDag,StartAr,StartVH,StartFNTid,UrvalStartTid,TmpRegatta,TmpOrganizer,TmpRace,TmpRegattaName
192,05/30/14 00:00:00,12:00-20:00,48,192,Fre,05/30/14 00:00:00,2014,V,1,12:00-20:00,Sthlm-2014V,Svenska Kryssarklubbens Stockholmskrets,Vårseglingen ,Vårseglingen 2014 i Stockholm
191,05/29/14 00:00:00,12:00-20:00,72,191,Tors,05/29/14 00:00:00,2014,V,1,12:00-20:00,Sthlm-2014V,Svenska Kryssarklubbens Stockholmskrets,Vårseglingen ,Vårseglingen 2014 i Stockholm
193,05/31/14 00:00:00,12:00-12:30,24,193,Lör,05/31/14 00:00:00,2014,V,2,12:00-12:30,Sthlm-2014V,Svenska Kryssarklubbens Stockholmskrets,Vårseglingen ,Vårseglingen 2014 i Stockholm
191,05/29/14 00:00:00,12:00-20:00,72,191,Tors,05/29/14 00:00:00,2014,V,1,12:00-20:00,Sthlm-2014V,Svenska Kryssarklubbens Stockholmskrets,Vårseglingen ,Vårseglingen 2014 i Stockholm
187,05/30/14 00:00:00,16:00-16:30,24,187,Fre,05/30/14 00:00:00,2014,V,6,16:00-16:30,Sthlm-2014V,Svenska Kryssarklubbens Stockholmskrets,Vårseglingen ,Vårseglingen 2014 i Stockholm
193,05/31/14 00:00:00,12:00-12:30,24,193,Lör,05/31/14 00:00:00,2014,V,2,12:00-12:30,Sthlm-2014V,Svenska Kryssarklubbens Stockholmskrets,Vårseglingen ,Vårseglingen 2014 i Stockholm
187,05/30/14 00:00:00,16:00-16:30,24,187,Fre,05/30/14 00:00:00,2014,V,6,16:00-16:30,Sthlm-2014V,Svenska Kryssarklubbens Stockholmskrets,Vårseglingen ,Vårseglingen 2014 i Stockholm
193,05/31/14 00:00:00,12:00-12:30,24,193,Lör,05/31/14 00:00:00,2014,V,2,12:00-12:30,Sthlm-2014V,Svenska Kryssarklubbens Stockholmskrets,Vårseglingen ,Vårseglingen 2014 i Stockholm
187,05/30/14 00:00:00,16:00-16:30,24,187,Fre,05/30/14 00:00:00,2014,V,6,16:00-16:30,Sthlm-2014V,Svenska Kryssarklubbens Stockholmskrets,Vårseglingen ,Vårseglingen 2014 i Stockholm
192,05/30/14 00:00:00,12:00-20:00,48,192,Fre,05/30/14 00:00:00,2014,V,1,12:00-20:00,Sthlm-2014V,Svenska Kryssarklubbens Stockholmskrets,Vårseglingen ,Vårseglingen 2014 i Stockholm
187,05/30/14 00:00:00,16:00-16:30,24,187,Fre,05/30/14 00:00:00,2014,V,6,16:00-16:30,Sthlm-2014V,Svenska Kryssarklubbens Stockholmskrets,Vårseglingen ,Vårseglingen 2014 i Stockholm
193,05/31/14 00:00:00,12:00-12:30,24,193,Lör,05/31/14 00:00:00,2014,V,2,12:00-12:30,Sthlm-2014V,Svenska Kryssarklubbens Stockholmskrets,Vårseglingen ,Vårseglingen 2014 i Stockholm
194,06/01/14 00:00:00,07:00-07:30,12,194,Sön,06/01/14 00:00:00,2014,V,3,07:00-07:30,Sthlm-2014V,Svenska Kryssarklubbens Stockholmskrets,Vårseglingen ,Vårseglingen 2014 i Stockholm
193,05/31/14 00:00:00,12:00-12:30,24,193,Lör,05/31/14 00:00:00,2014,V,2,12:00-12:30,Sthlm-2014V,Svenska Kryssarklubbens Stockholmskrets,Vårseglingen ,Vårseglingen 2014 i Stockholm
194,06/01/14 00:00:00,07:00-07:30,12,194,Sön,06/01/14 00:00:00,2014,V,3,07:00-07:30,Sthlm-2014V,Svenska Kryssarklubbens Stockholmskrets,Vårseglingen ,Vårseglingen 2014 i Stockholm
203,09/05/14 00:00:00,12:00-20:00,48,203,Fre,09/05/14 00:00:00,2014,H,1,12:00-20:00,Sthlm-2014H,Svenska Kryssarklubbens Stockholmskrets,Höstseglingen ,Höstseglingen 2014 i Stockholm
202,09/06/14 00:00:00,12:00-12:30,24,202,Lör,09/06/14 00:00:00,2014,H,2,12:00-12:30,Sthlm-2014H,Svenska Kryssarklubbens Stockholmskrets,Höstseglingen ,Höstseglingen 2014 i Stockholm
196,09/05/14 00:00:00,16:00-16:30,24,196,Fre,09/05/14 00:00:00,2014,H,6,16:00-16:30,Sthlm-2014H,Svenska Kryssarklubbens Stockholmskrets,Höstseglingen ,Höstseglingen 2014 i Stockholm
195,09/06/14 00:00:00,05:00-06:00,12,195,Lör,09/06/14 00:00:00,2014,H,8,05:00-06:00,Sthlm-2014H,Svenska Kryssarklubbens Stockholmskrets,Höstseglingen ,Höstseglingen 2014 i Stockholm
202,09/06/14 00:00:00,12:00-12:30,24,202,Lör,09/06/14 00:00:00,2014,H,2,12:00-12:30,Sthlm-2014H,Svenska Kryssarklubbens Stockholmskrets,Höstseglingen ,Höstseglingen 2014 i Stockholm
195,09/05/14 00:00:00,16:00-16:30,24,195,Lör,09/06/14 00:00:00,2014,H,8,05:00-06:00,Sthlm-2014H,Svenska Kryssarklubbens Stockholmskrets,Höstseglingen ,Höstseglingen 2014 i Stockholm
196,09/05/14 00:00:00,16:00-16:30,24,196,Fre,09/05/14 00:00:00,2014,H,6,16:00-16:30,Sthlm-2014H,Svenska Kryssarklubbens Stockholmskrets,Höstseglingen ,Höstseglingen 2014 i Stockholm
202,09/06/14 00:00:00,12:00-12:30,24,202,Lör,09/06/14 00:00:00,2014,H,2,12:00-12:30,Sthlm-2014H,Svenska Kryssarklubbens Stockholmskrets,Höstseglingen ,Höstseglingen 2014 i Stockholm
203,09/05/14 00:00:00,12:00-20:00,48,203,Fre,09/05/14 00:00:00,2014,H,1,12:00-20:00,Sthlm-2014H,Svenska Kryssarklubbens Stockholmskrets,Höstseglingen ,Höstseglingen 2014 i Stockholm
202,09/06/14 00:00:00,12:00-12:30,24,202,Lör,09/06/14 00:00:00,2014,H,2,12:00-12:30,Sthlm-2014H,Svenska Kryssarklubbens Stockholmskrets,Höstseglingen ,Höstseglingen 2014 i Stockholm
201,09/07/14 00:00:00,07:00-07:30,12,201,Sön,09/07/14 00:00:00,2014,H,3,07:00-07:30,Sthlm-2014H,Svenska Kryssarklubbens Stockholmskrets,Höstseglingen ,Höstseglingen 2014 i Stockholm
202,09/06/14 00:00:00,12:00-12:30,24,202,Lör,09/06/14 00:00:00,2014,H,2,12:00-12:30,Sthlm-2014H,Svenska Kryssarklubbens Stockholmskrets,Höstseglingen ,Höstseglingen 2014 i Stockholm
196,09/05/14 00:00:00,16:00-16:30,24,196,Fre,09/05/14 00:00:00,2014,H,6,16:00-16:30,Sthlm-2014H,Svenska Kryssarklubbens Stockholmskrets,Höstseglingen ,Höstseglingen 2014 i Stockholm
202,09/06/14 00:00:00,12:00-12:30,24,202,Lör,09/06/14 00:00:00,2014,H,2,12:00-12:30,Sthlm-2014H,Svenska Kryssarklubbens Stockholmskrets,Höstseglingen ,Höstseglingen 2014 i Stockholm
201,09/07/14 00:00:00,07:00-07:30,12,201,Sön,09/07/14 00:00:00,2014,H,3,07:00-07:30,Sthlm-2014H,Svenska Kryssarklubbens Stockholmskrets,Höstseglingen ,Höstseglingen 2014 i Stockholm
202,09/06/14 00:00:00,12:00-12:30,24,202,Lör,09/06/14 00:00:00,2014,H,2,12:00-12:30,Sthlm-2014H,Svenska Kryssarklubbens Stockholmskrets,Höstseglingen ,Höstseglingen 2014 i Stockholm
201,09/07/14 00:00:00,07:00-07:30,12,201,Sön,09/07/14 00:00:00,2014,H,3,07:00-07:30,Sthlm-2014H,Svenska Kryssarklubbens Stockholmskrets,Höstseglingen ,Höstseglingen 2014 i Stockholm
202,09/06/14 00:00:00,12:00-12:30,24,202,Lör,09/06/14 00:00:00,2014,H,2,12:00-12:30,Sthlm-2014H,Svenska Kryssarklubbens Stockholmskrets,Höstseglingen ,Höstseglingen 2014 i Stockholm
203,09/05/14 00:00:00,12:00-20:00,48,203,Fre,09/05/14 00:00:00,2014,H,1,12:00-20:00,Sthlm-2014H,Svenska Kryssarklubbens Stockholmskrets,Höstseglingen ,Höstseglingen 2014 i Stockholm
202,09/06/14 00:00:00,12:00-12:30,24,202,Lör,09/06/14 00:00:00,2014,H,2,12:00-12:30,Sthlm-2014H,Svenska Kryssarklubbens Stockholmskrets,Höstseglingen ,Höstseglingen 2014 i Stockholm
195,09/06/14 00:00:00,05:00-06:00,12,195,Lör,09/06/14 00:00:00,2014,H,8,05:00-06:00,Sthlm-2014H,Svenska Kryssarklubbens Stockholmskrets,Höstseglingen ,Höstseglingen 2014 i Stockholm
201,09/07/14 00:00:00,07:00-07:30,12,201,Sön,09/07/14 00:00:00,2014,H,3,07:00-07:30,Sthlm-2014H,Svenska Kryssarklubbens Stockholmskrets,Höstseglingen ,Höstseglingen 2014 i Stockholm
202,09/06/14 00:00:00,12:00-12:30,24,202,Lör,09/06/14 00:00:00,2014,H,2,12:00-12:30,Sthlm-2014H,Svenska Kryssarklubbens Stockholmskrets,Höstseglingen ,Höstseglingen 2014 i Stockholm
196,09/05/14 00:00:00,16:00-16:30,24,196,Fre,09/05/14 00:00:00,2014,H,6,16:00-16:30,Sthlm-2014H,Svenska Kryssarklubbens Stockholmskrets,Höstseglingen ,Höstseglingen 2014 i Stockholm
202,09/06/14 00:00:00,12:00-12:30,24,202,Lör,09/06/14 00:00:00,2014,H,2,12:00-12:30,Sthlm-2014H,Svenska Kryssarklubbens Stockholmskrets,Höstseglingen ,Höstseglingen 2014 i Stockholm
210,06/03/15 00:00:00,12:00-16:30,72,210,Ons,06/03/15 00:00:00,2015,V,5,12:00-16:30,Sthlm-2015V,Svenska Kryssarklubbens Stockholmskrets,Vårseglingen ,Vårseglingen 2015 i Stockholm
209,06/05/15 00:00:00,16:00-16:30,24,209,Tors,06/04/15 00:00:00,2015,V,5,12:00-16:30,Sthlm-2015V,Svenska Kryssarklubbens Stockholmskrets,Vårseglingen ,Vårseglingen 2015 i Stockholm
214,06/06/15 00:00:00,12:00-12:30,24,214,Lör,06/06/15 00:00:00,2015,V,2,12:00-12:30,Sthlm-2015V,Svenska Kryssarklubbens Stockholmskrets,Vårseglingen ,Vårseglingen 2015 i Stockholm
216,06/04/15 00:00:00,12:00-20:00,72,216,Tors,06/04/15 00:00:00,2015,V,1,12:00-20:00,Sthlm-2015V,Svenska Kryssarklubbens Stockholmskrets,Vårseglingen ,Vårseglingen 2015 i Stockholm
208,06/05/15 00:00:00,16:00-16:30,24,208,Fre,06/05/15 00:00:00,2015,V,6,16:00-16:30,Sthlm-2015V,Svenska Kryssarklubbens Stockholmskrets,Vårseglingen ,Vårseglingen 2015 i Stockholm
214,06/06/15 00:00:00,12:00-12:30,24,214,Lör,06/06/15 00:00:00,2015,V,2,12:00-12:30,Sthlm-2015V,Svenska Kryssarklubbens Stockholmskrets,Vårseglingen ,Vårseglingen 2015 i Stockholm
208,06/05/15 00:00:00,16:00-16:30,24,208,Fre,06/05/15 00:00:00,2015,V,6,16:00-16:30,Sthlm-2015V,Svenska Kryssarklubbens Stockholmskrets,Vårseglingen ,Vårseglingen 2015 i Stockholm
214,06/06/15 00:00:00,12:00-12:30,24,214,Lör,06/06/15 00:00:00,2015,V,2,12:00-12:30,Sthlm-2015V,Svenska Kryssarklubbens Stockholmskrets,Vårseglingen ,Vårseglingen 2015 i Stockholm
208,06/05/15 00:00:00,16:00-16:30,24,208,Fre,06/05/15 00:00:00,2015,V,6,16:00-16:30,Sthlm-2015V,Svenska Kryssarklubbens Stockholmskrets,Vårseglingen ,Vårseglingen 2015 i Stockholm
215,06/05/15 00:00:00,12:00-20:00,48,215,Fre,06/05/15 00:00:00,2015,V,1,12:00-20:00,Sthlm-2015V,Svenska Kryssarklubbens Stockholmskrets,Vårseglingen ,Vårseglingen 2015 i Stockholm
214,06/06/15 00:00:00,12:00-12:30,24,214,Lör,06/06/15 00:00:00,2015,V,2,12:00-12:30,Sthlm-2015V,Svenska Kryssarklubbens Stockholmskrets,Vårseglingen ,Vårseglingen 2015 i Stockholm
216,06/04/15 00:00:00,12:00-20:00,72,216,Tors,06/04/15 00:00:00,2015,V,1,12:00-20:00,Sthlm-2015V,Svenska Kryssarklubbens Stockholmskrets,Vårseglingen ,Vårseglingen 2015 i Stockholm
214,06/06/15 00:00:00,12:00-12:30,24,214,Lör,06/06/15 00:00:00,2015,V,2,12:00-12:30,Sthlm-2015V,Svenska Kryssarklubbens Stockholmskrets,Vårseglingen ,Vårseglingen 2015 i Stockholm
208,06/05/15 00:00:00,16:00-16:30,24,208,Fre,06/05/15 00:00:00,2015,V,6,16:00-16:30,Sthlm-2015V,Svenska Kryssarklubbens Stockholmskrets,Vårseglingen ,Vårseglingen 2015 i Stockholm
214,06/06/15 00:00:00,12:00-12:30,24,214,Lör,06/06/15 00:00:00,2015,V,2,12:00-12:30,Sthlm-2015V,Svenska Kryssarklubbens Stockholmskrets,Vårseglingen ,Vårseglingen 2015 i Stockholm
208,06/05/15 00:00:00,16:00-16:30,24,208,Fre,06/05/15 00:00:00,2015,V,6,16:00-16:30,Sthlm-2015V,Svenska Kryssarklubbens Stockholmskrets,Vårseglingen ,Vårseglingen 2015 i Stockholm
214,06/06/15 00:00:00,12:00-12:30,24,214,Lör,06/06/15 00:00:00,2015,V,2,12:00-12:30,Sthlm-2015V,Svenska Kryssarklubbens Stockholmskrets,Vårseglingen ,Vårseglingen 2015 i Stockholm
208,06/05/15 00:00:00,16:00-16:30,12,208,Fre,06/05/15 00:00:00,2015,V,6,16:00-16:30,Sthlm-2015V,Svenska Kryssarklubbens Stockholmskrets,Vårseglingen ,Vårseglingen 2015 i Stockholm
208,06/05/15 00:00:00,16:00-16:30,24,208,Fre,06/05/15 00:00:00,2015,V,6,16:00-16:30,Sthlm-2015V,Svenska Kryssarklubbens Stockholmskrets,Vårseglingen ,Vårseglingen 2015 i Stockholm
214,06/06/15 00:00:00,12:00-12:30,24,214,Lör,06/06/15 00:00:00,2015,V,2,12:00-12:30,Sthlm-2015V,Svenska Kryssarklubbens Stockholmskrets,Vårseglingen ,Vårseglingen 2015 i Stockholm
213,06/07/15 00:00:00,07:00-07:30,12,213,Sön,06/07/15 00:00:00,2015,V,3,07:00-07:30,Sthlm-2015V,Svenska Kryssarklubbens Stockholmskrets,Vårseglingen ,Vårseglingen 2015 i Stockholm
214,06/06/15 00:00:00,12:00-12:30,24,214,Lör,06/06/15 00:00:00,2015,V,2,12:00-12:30,Sthlm-2015V,Svenska Kryssarklubbens Stockholmskrets,Vårseglingen ,Vårseglingen 2015 i Stockholm
208,06/05/15 00:00:00,16:00-16:30,24,208,Fre,06/05/15 00:00:00,2015,V,6,16:00-16:30,Sthlm-2015V,Svenska Kryssarklubbens Stockholmskrets,Vårseglingen ,Vårseglingen 2015 i Stockholm
214,06/06/15 00:00:00,12:00-12:30,24,214,Lör,06/06/15 00:00:00,2015,V,2,12:00-12:30,Sthlm-2015V,Svenska Kryssarklubbens Stockholmskrets,Vårseglingen ,Vårseglingen 2015 i Stockholm
207,06/06/15 00:00:00,05:00-06:00,12,207,Lör,06/06/15 00:00:00,2015,V,8,05:00-06:00,Sthlm-2015V,Svenska Kryssarklubbens Stockholmskrets,Vårseglingen ,Vårseglingen 2015 i Stockholm
209,06/05/15 00:00:00,16:00-16:30,24,209,Tors,06/04/15 00:00:00,2015,V,5,12:00-16:30,Sthlm-2015V,Svenska Kryssarklubbens Stockholmskrets,Vårseglingen ,Vårseglingen 2015 i Stockholm
214,06/06/15 00:00:00,12:00-12:30,24,214,Lör,06/06/15 00:00:00,2015,V,2,12:00-12:30,Sthlm-2015V,Svenska Kryssarklubbens Stockholmskrets,Vårseglingen ,Vårseglingen 2015 i Stockholm
227,09/04/15 00:00:00,12:00-20:00,48,227,Fre,09/04/15 00:00:00,2015,H,1,12:00-20:00,Sthlm-2015H,Svenska Kryssarklubbens Stockholmskrets,Höstseglingen ,Höstseglingen 2015 i Stockholm
220,09/05/15 00:00:00,12:00-12:30,24,220,Fre,09/04/15 00:00:00,2015,H,6,16:00-16:30,Sthlm-2015H,Svenska Kryssarklubbens Stockholmskrets,Höstseglingen ,Höstseglingen 2015 i Stockholm
220,09/04/15 00:00:00,16:00-16:30,24,220,Fre,09/04/15 00:00:00,2015,H,6,16:00-16:30,Sthlm-2015H,Svenska Kryssarklubbens Stockholmskrets,Höstseglingen ,Höstseglingen 2015 i Stockholm
226,09/05/15 00:00:00,12:00-12:30,24,226,Lör,09/05/15 00:00:00,2015,H,2,12:00-12:30,Sthlm-2015H,Svenska Kryssarklubbens Stockholmskrets,Höstseglingen ,Höstseglingen 2015 i Stockholm
225,09/06/15 00:00:00,07:00-07:30,12,225,Sön,09/06/15 00:00:00,2015,H,3,07:00-07:30,Sthlm-2015H,Svenska Kryssarklubbens Stockholmskrets,Höstseglingen ,Höstseglingen 2015 i Stockholm
219,09/05/15 00:00:00,05:00-06:00,12,219,Lör,09/05/15 00:00:00,2015,H,8,05:00-06:00,Sthlm-2015H,Svenska Kryssarklubbens Stockholmskrets,Höstseglingen ,Höstseglingen 2015 i Stockholm
222,09/03/15 00:00:00,12:00-16:30,48,222,Ons,09/02/15 00:00:00,2015,H,5,12:00-16:30,Sthlm-2015H,Svenska Kryssarklubbens Stockholmskrets,Höstseglingen ,Höstseglingen 2015 i Stockholm
226,09/05/15 00:00:00,12:00-12:30,24,226,Lör,09/05/15 00:00:00,2015,H,2,12:00-12:30,Sthlm-2015H,Svenska Kryssarklubbens Stockholmskrets,Höstseglingen ,Höstseglingen 2015 i Stockholm
221,09/03/15 00:00:00,12:00-16:30,48,221,Tors,09/03/15 00:00:00,2015,H,5,12:00-16:30,Sthlm-2015H,Svenska Kryssarklubbens Stockholmskrets,Höstseglingen ,Höstseglingen 2015 i Stockholm
226,09/05/15 00:00:00,12:00-12:30,24,226,Lör,09/05/15 00:00:00,2015,H,2,12:00-12:30,Sthlm-2015H,Svenska Kryssarklubbens Stockholmskrets,Höstseglingen ,Höstseglingen 2015 i Stockholm
227,09/04/15 00:00:00,12:00-20:00,48,227,Fre,09/04/15 00:00:00,2015,H,1,12:00-20:00,Sthlm-2015H,Svenska Kryssarklubbens Stockholmskrets,Höstseglingen ,Höstseglingen 2015 i Stockholm
226,09/05/15 00:00:00,12:00-12:30,24,226,Lör,09/05/15 00:00:00,2015,H,2,12:00-12:30,Sthlm-2015H,Svenska Kryssarklubbens Stockholmskrets,Höstseglingen ,Höstseglingen 2015 i Stockholm
225,09/06/15 00:00:00,07:00-07:30,12,225,Sön,09/06/15 00:00:00,2015,H,3,07:00-07:30,Sthlm-2015H,Svenska Kryssarklubbens Stockholmskrets,Höstseglingen ,Höstseglingen 2015 i Stockholm
226,09/05/15 00:00:00,12:00-12:30,24,226,Lör,09/05/15 00:00:00,2015,H,2,12:00-12:30,Sthlm-2015H,Svenska Kryssarklubbens Stockholmskrets,Höstseglingen ,Höstseglingen 2015 i Stockholm
238,06/04/16 00:00:00,12:00-12:30,24,238,Lör,06/04/16 00:00:00,2016,V,2,12:00-12:30,Sthlm-2016V,Svenska Kryssarklubbens Stockholmskrets,Vårseglingen ,Vårseglingen 2016 i Stockholm
237,06/04/16 00:00:00,07:00-07:30,12,237,Lör,06/04/16 00:00:00,2016,V,3,07:00-07:30,Sthlm-2016V,Svenska Kryssarklubbens Stockholmskrets,Vårseglingen ,Vårseglingen 2016 i Stockholm
239,06/03/16 00:00:00,12:00-20:00,48,239,Fre,06/03/16 00:00:00,2016,V,1,12:00-20:00,Sthlm-2016V,Svenska Kryssarklubbens Stockholmskrets,Vårseglingen ,Vårseglingen 2016 i Stockholm
233,06/03/16 00:00:00,12:00-16:30,48,233,Fre,06/03/16 00:00:00,2016,V,5,12:00-16:30,Sthlm-2016V,Svenska Kryssarklubbens Stockholmskrets,Vårseglingen ,Vårseglingen 2016 i Stockholm
238,06/04/16 00:00:00,12:00-12:30,24,238,Lör,06/04/16 00:00:00,2016,V,2,12:00-12:30,Sthlm-2016V,Svenska Kryssarklubbens Stockholmskrets,Vårseglingen ,Vårseglingen 2016 i Stockholm
232,06/04/16 00:00:00,16:00-16:30,24,232,Lör,06/04/16 00:00:00,2016,V,6,16:00-16:30,Sthlm-2016V,Svenska Kryssarklubbens Stockholmskrets,Vårseglingen ,Vårseglingen 2016 i Stockholm
238,06/04/16 00:00:00,12:00-12:30,24,238,Lör,06/04/16 00:00:00,2016,V,2,12:00-12:30,Sthlm-2016V,Svenska Kryssarklubbens Stockholmskrets,Vårseglingen ,Vårseglingen 2016 i Stockholm
239,06/03/16 00:00:00,12:00-20:00,48,239,Fre,06/03/16 00:00:00,2016,V,1,12:00-20:00,Sthlm-2016V,Svenska Kryssarklubbens Stockholmskrets,Vårseglingen ,Vårseglingen 2016 i Stockholm
232,06/05/16 00:00:00,05:00-06:00,12,232,Lör,06/04/16 00:00:00,2016,V,6,16:00-16:30,Sthlm-2016V,Svenska Kryssarklubbens Stockholmskrets,Vårseglingen ,Vårseglingen 2016 i Stockholm
238,06/04/16 00:00:00,12:00-12:30,24,238,Lör,06/04/16 00:00:00,2016,V,2,12:00-12:30,Sthlm-2016V,Svenska Kryssarklubbens Stockholmskrets,Vårseglingen ,Vårseglingen 2016 i Stockholm
240,06/02/16 00:00:00,12:00-20:00,72,240,Tors,06/02/16 00:00:00,2016,V,1,12:00-20:00,Sthlm-2016V,Svenska Kryssarklubbens Stockholmskrets,Vårseglingen ,Vårseglingen 2016 i Stockholm
238,06/04/16 00:00:00,12:00-12:30,24,238,Lör,06/04/16 00:00:00,2016,V,2,12:00-12:30,Sthlm-2016V,Svenska Kryssarklubbens Stockholmskrets,Vårseglingen ,Vårseglingen 2016 i Stockholm
231,06/05/16 00:00:00,05:00-06:00,12,231,Sön,06/05/16 00:00:00,2016,V,8,05:00-06:00,Sthlm-2016V,Svenska Kryssarklubbens Stockholmskrets,Vårseglingen ,Vårseglingen 2016 i Stockholm
238,06/04/16 00:00:00,12:00-12:30,24,238,Lör,06/04/16 00:00:00,2016,V,2,12:00-12:30,Sthlm-2016V,Svenska Kryssarklubbens Stockholmskrets,Vårseglingen ,Vårseglingen 2016 i Stockholm
240,06/02/16 00:00:00,12:00-20:00,72,240,Tors,06/02/16 00:00:00,2016,V,1,12:00-20:00,Sthlm-2016V,Svenska Kryssarklubbens Stockholmskrets,Vårseglingen ,Vårseglingen 2016 i Stockholm
238,06/04/16 00:00:00,12:00-12:30,24,238,Lör,06/04/16 00:00:00,2016,V,2,12:00-12:30,Sthlm-2016V,Svenska Kryssarklubbens Stockholmskrets,Vårseglingen ,Vårseglingen 2016 i Stockholm
232,06/04/16 00:00:00,16:00-16:30,24,232,Lör,06/04/16 00:00:00,2016,V,6,16:00-16:30,Sthlm-2016V,Svenska Kryssarklubbens Stockholmskrets,Vårseglingen ,Vårseglingen 2016 i Stockholm
238,06/04/16 00:00:00,12:00-12:30,24,238,Lör,06/04/16 00:00:00,2016,V,2,12:00-12:30,Sthlm-2016V,Svenska Kryssarklubbens Stockholmskrets,Vårseglingen ,Vårseglingen 2016 i Stockholm
233,06/03/16 00:00:00,12:00-16:30,24,233,Fre,06/03/16 00:00:00,2016,V,5,12:00-16:30,Sthlm-2016V,Svenska Kryssarklubbens Stockholmskrets,Vårseglingen ,Vårseglingen 2016 i Stockholm
238,06/04/16 00:00:00,12:00-12:30,24,238,Lör,06/04/16 00:00:00,2016,V,2,12:00-12:30,Sthlm-2016V,Svenska Kryssarklubbens Stockholmskrets,Vårseglingen ,Vårseglingen 2016 i Stockholm
231,06/05/16 00:00:00,05:00-06:00,12,231,Sön,06/05/16 00:00:00,2016,V,8,05:00-06:00,Sthlm-2016V,Svenska Kryssarklubbens Stockholmskrets,Vårseglingen ,Vårseglingen 2016 i Stockholm
243,06/05/16 00:00:00,07:00-07:30,12,243,Sön,06/05/16 00:00:00,2016,V,3,07:00-07:30,Sthlm-2016V,Svenska Kryssarklubbens Stockholmskrets,Vårseglingen ,Vårseglingen 2016 i Stockholm
246,09/03/16 00:00:00,12:00-12:30,24,246,Lör,09/03/16 00:00:00,2016,H,2,12:00-12:30,Sthlm-2016H,Svenska Kryssarklubbens Stockholmskrets,Höstseglingen ,Höstseglingen 2016 i Stockholm
248,09/02/16 00:00:00,12:00-20:00,48,248,Fre,09/02/16 00:00:00,2016,H,1,12:00-20:00,Sthlm-2016H,Svenska Kryssarklubbens Stockholmskrets,Höstseglingen ,Höstseglingen 2016 i Stockholm
238,06/04/16 00:00:00,12:00-12:30,24,238,Lör,06/04/16 00:00:00,2016,V,2,12:00-12:30,Sthlm-2016V,Svenska Kryssarklubbens Stockholmskrets,Vårseglingen ,Vårseglingen 2016 i Stockholm
247,09/02/16 00:00:00,16:00-16:30,24,247,Fre,09/02/16 00:00:00,2016,H,6,16:00-16:30,Sthlm-2016H,Svenska Kryssarklubbens Stockholmskrets,Höstseglingen ,Höstseglingen 2016 i Stockholm
246,09/03/16 00:00:00,12:00-12:30,24,246,Lör,09/03/16 00:00:00,2016,H,2,12:00-12:30,Sthlm-2016H,Svenska Kryssarklubbens Stockholmskrets,Höstseglingen ,Höstseglingen 2016 i Stockholm
247,09/02/16 00:00:00,05:00-06:00,12,247,Fre,09/02/16 00:00:00,2016,H,6,16:00-16:30,Sthlm-2016H,Svenska Kryssarklubbens Stockholmskrets,Höstseglingen ,Höstseglingen 2016 i Stockholm
246,09/03/16 00:00:00,12:00-12:30,24,246,Lör,09/03/16 00:00:00,2016,H,2,12:00-12:30,Sthlm-2016H,Svenska Kryssarklubbens Stockholmskrets,Höstseglingen ,Höstseglingen 2016 i Stockholm
248,09/02/16 00:00:00,12:00-20:00,48,248,Fre,09/02/16 00:00:00,2016,H,1,12:00-20:00,Sthlm-2016H,Svenska Kryssarklubbens Stockholmskrets,Höstseglingen ,Höstseglingen 2016 i Stockholm
246,09/03/16 00:00:00,12:00-12:30,24,246,Lör,09/03/16 00:00:00,2016,H,2,12:00-12:30,Sthlm-2016H,Svenska Kryssarklubbens Stockholmskrets,Höstseglingen ,Höstseglingen 2016 i Stockholm
245,09/03/16 00:00:00,07:00-07:30,12,245,Lör,09/03/16 00:00:00,2016,H,3,07:00-07:30,Sthlm-2016H,Svenska Kryssarklubbens Stockholmskrets,Höstseglingen ,Höstseglingen 2016 i Stockholm
246,09/03/16 00:00:00,12:00-12:30,24,246,Lör,09/03/16 00:00:00,2016,H,2,12:00-12:30,Sthlm-2016H,Svenska Kryssarklubbens Stockholmskrets,Höstseglingen ,Höstseglingen 2016 i Stockholm
245,09/03/16 00:00:00,07:00-07:30,12,245,Lör,09/03/16 00:00:00,2016,H,3,07:00-07:30,Sthlm-2016H,Svenska Kryssarklubbens Stockholmskrets,Höstseglingen ,Höstseglingen 2016 i Stockholm
248,09/02/16 00:00:00,12:00-20:00,48,248,Fre,09/02/16 00:00:00,2016,H,1,12:00-20:00,Sthlm-2016H,Svenska Kryssarklubbens Stockholmskrets,Höstseglingen ,Höstseglingen 2016 i Stockholm
246,09/03/16 00:00:00,12:00-12:30,24,246,Lör,09/03/16 00:00:00,2016,H,2,12:00-12:30,Sthlm-2016H,Svenska Kryssarklubbens Stockholmskrets,Höstseglingen ,Höstseglingen 2016 i Stockholm
245,09/03/16 00:00:00,07:00-07:30,12,245,Lör,09/03/16 00:00:00,2016,H,3,07:00-07:30,Sthlm-2016H,Svenska Kryssarklubbens Stockholmskrets,Höstseglingen ,Höstseglingen 2016 i Stockholm
247,09/02/16 00:00:00,16:00-16:30,24,247,Fre,09/02/16 00:00:00,2016,H,6,16:00-16:30,Sthlm-2016H,Svenska Kryssarklubbens Stockholmskrets,Höstseglingen ,Höstseglingen 2016 i Stockholm
