SeglingNr,SeglingRegistrerandeKrets,SeglingFNStart,SeglingStartDag,SeglingStartTid,SeglingPeriod,SeglingFNBoatIndivid,SeglingBåtIndivid,SeglingBåtTyp,SeglingFNStartpunkt,SeglingStartnr,SeglingÖvertid,SeglingTotalDist,SeglingAvdrag,SeglingGodkDist,SeglingSxkTal,SeglingPlakatDist,SeglingEfteranmäld,SeglingEjStart,SeglingBrutit,SeglingFiktiv,SeglingÅr,SeglingVH,SeglingLåst,SeglingDeltarFest,SeglingDeltarFestNotering,SeglingBetalt,SeglingBetaltBelopp,SeglingKorrDistans
96,"Stockholm",2,"05/24/03 00:00:00","12:00-12:30",24,93,"Melina","Scanner 38",585,111,0,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.2500000000000000e+00,0.0000000000000000e+00,0,1,0,0,"2003","V",0,0,,0,0,0.0000000000000000e+00
97,"Stockholm",2,"05/24/03 00:00:00","12:00-12:30",24,69,"Kapten Morgan","Wasa 30 HR",580,91,0,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.2000000000000000e+00,0.0000000000000000e+00,0,1,0,0,"2003","V",0,0,,0,0,0.0000000000000000e+00
98,"Stockholm",2,"05/24/03 00:00:00","12:00-12:30",24,69,"Kapten Morgan","Wasa 30 HR",580,92,0,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.2000000000000000e+00,0.0000000000000000e+00,0,1,0,0,"2003","V",0,0,,0,0,0.0000000000000000e+00
99,"Stockholm",2,"05/24/03 00:00:00","12:00-12:30",24,69,"Kapten Morgan","Wasa 30 HR",580,94,0,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.2000000000000000e+00,0.0000000000000000e+00,0,1,0,0,"2003","V",0,0,,0,0,0.0000000000000000e+00
100,"Stockholm",2,"05/24/03 00:00:00","12:00-12:30",24,69,"Kapten Morgan","Wasa 30 HR",580,93,0,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.2000000000000000e+00,0.0000000000000000e+00,0,1,0,0,"2003","V",0,0,,0,0,0.0000000000000000e+00
102,"Stockholm",2,"05/24/03 00:00:00","12:00-12:30",24,48,"Aurora","Scanmar 31",555,50,0,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.1200000000000001e+00,0.0000000000000000e+00,0,1,0,0,"2003","V",0,0,,0,0,0.0000000000000000e+00
103,"Stockholm",2,"05/24/03 00:00:00","12:00-12:30",24,48,"Aurora","Scanmar 31",555,49,0,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.1200000000000001e+00,0.0000000000000000e+00,0,1,0,0,"2003","V",0,0,,0,0,0.0000000000000000e+00
108,"Stockholm",2,"05/24/03 00:00:00","12:00-12:30",24,83,"Louise","Fenix",580,99,0,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.0700000000000001e+00,0.0000000000000000e+00,0,1,0,0,"2003","V",0,0,,0,0,0.0000000000000000e+00
109,"Stockholm",2,"05/24/03 00:00:00","12:00-12:30",24,83,"Louise","Fenix",580,100,0,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.0700000000000001e+00,0.0000000000000000e+00,0,1,0,0,"2003","V",0,0,,0,0,0.0000000000000000e+00
111,"Stockholm",2,"05/24/03 00:00:00","12:00-12:30",24,56,"Cassiopeia","Maxi 777",555,56,0,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.0500000000000000e+00,0.0000000000000000e+00,0,1,0,0,"2003","V",0,0,,0,0,0.0000000000000000e+00
115,"Stockholm",2,"05/24/03 00:00:00","12:00-12:30",24,61,"Sniff","IF",555,70,0,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.0200000000000000e+00,0.0000000000000000e+00,0,1,0,0,"2003","V",0,0,,0,0,0.0000000000000000e+00
117,"Stockholm",4,"05/22/03 00:00:00","12:00-20:00",72,100,"Naya II","Maxi 95",540,116,70,2.6069999999999993e+02,8.4499999999999993e+00,2.5225000000000000e+02,1.0700000000000001e+00,2.3569999999999999e+02,1,0,0,0,"2003","V",0,0,,0,0,0.0000000000000000e+00
118,"Stockholm",3,"05/23/03 00:00:00","12:00-20:00",48,16,"Bertha","Comfort 30",580,117,-81,2.0429999999999998e+02,0.0000000000000000e+00,2.0430000000000001e+02,1.0900000000000001e+00,1.8740000000000001e+02,1,0,0,0,"2003","V",0,0,,0,0,0.0000000000000000e+00
119,"Stockholm",2,"05/24/03 00:00:00","12:00-12:30",24,98,"Saga II","Laurinkryssare",580,118,6,8.9600000000000023e+01,7.5000000000000000e-01,8.8849999999999994e+01,1.0500000000000000e+00,8.4599999999999994e+01,1,0,0,0,"2003","V",0,0,,0,0,0.0000000000000000e+00
120,"Stockholm",2,"05/24/03 00:00:00","12:00-12:30",24,62,"Pierina","Cutlass 27",555,119,-105,7.9400000000000006e+01,0.0000000000000000e+00,7.9400000000000006e+01,1.0000000000000000e+00,7.9400000000000006e+01,1,0,0,0,"2003","V",0,0,,0,0,0.0000000000000000e+00
121,"Stockholm",2,"05/24/03 00:00:00","12:00-12:30",24,97,"Labolina","Gambler 38",580,120,-78,1.0299999999999999e+02,0.0000000000000000e+00,1.0300000000000000e+02,1.2600000000000000e+00,8.1700000000000003e+01,1,0,0,0,"2003","V",0,0,,0,0,0.0000000000000000e+00
122,"Stockholm",9,"08/29/03 00:00:00","12:00-20:00",48,136,"Bon-Bon","Mixer CR",555,5,-30,2.0759999999999999e+02,0.0000000000000000e+00,2.0759999999999999e+02,1.1599999999999999e+00,1.7900000000000000e+02,0,0,0,0,"2003","H",1,0,,0,0,0.0000000000000000e+00
123,"Stockholm",7,"08/30/03 00:00:00","07:00-07:30",12,138,"Maxemilia","Maxi 77",537,12,88,4.1200000000000003e+01,1.0070000000000000e+01,3.1129999999999999e+01,1.0300000000000000e+00,3.0199999999999999e+01,0,0,0,0,"2003","H",1,0,,0,0,0.0000000000000000e+00
125,"Stockholm",7,"08/30/03 00:00:00","07:00-07:30",12,4,"Blåöga","Mistress",555,14,-51,5.1000000000000000e+01,0.0000000000000000e+00,5.1000000000000000e+01,1.0700000000000001e+00,4.7700000000000003e+01,0,0,0,0,"2003","H",1,0,,0,0,0.0000000000000000e+00
126,"Stockholm",7,"08/30/03 00:00:00","07:00-07:30",12,2,"Liberty","Albin Vega",555,15,-21,5.5200000000000003e+01,0.0000000000000000e+00,5.5200000000000003e+01,1.0000000000000000e+00,5.5200000000000003e+01,0,0,0,0,"2003","H",1,0,,0,0,0.0000000000000000e+00
127,"Stockholm",7,"08/30/03 00:00:00","07:00-07:30",12,142,"SayNoMore","Linjett 32MH",580,16,0,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.1200000000000001e+00,0.0000000000000000e+00,0,1,0,0,"2003","H",1,0,,0,0,0.0000000000000000e+00
128,"Stockholm",10,"08/28/03 00:00:00","12:00-20:00",72,108,"Vindälva","Sveakryssare",540,1,-67,3.6860000000000002e+02,0.0000000000000000e+00,3.6860000000000002e+02,1.1299999999999999e+00,3.2619999999999999e+02,0,0,0,0,"2003","H",1,0,,0,0,0.0000000000000000e+00
129,"Stockholm",9,"08/29/03 00:00:00","12:00-20:00",48,8,"Kajsa","Skärgårdskryssare 75",537,2,-83,1.6659999999999999e+02,0.0000000000000000e+00,1.6659999999999999e+02,1.2600000000000000e+00,1.3219999999999999e+02,0,0,0,0,"2003","H",1,0,,0,0,0.0000000000000000e+00
130,"Stockholm",9,"08/29/03 00:00:00","12:00-20:00",48,115,"Cherelle","Vindö 40",540,3,-35,1.6530000000000001e+02,0.0000000000000000e+00,1.6530000000000001e+02,1.0400000000000000e+00,1.5890000000000001e+02,0,0,0,0,"2003","H",1,0,,0,0,0.0000000000000000e+00
131,"Stockholm",9,"08/29/03 00:00:00","12:00-20:00",48,105,"Collina","Linjett 35",555,6,0,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.1799999999999999e+00,0.0000000000000000e+00,0,1,0,0,"2003","H",1,0,,0,0,0.0000000000000000e+00
132,"Stockholm",9,"08/29/03 00:00:00","12:00-20:00",48,5,"Fri","Sveakryssare",555,8,-9,2.0580000000000001e+02,0.0000000000000000e+00,2.0580000000000001e+02,1.1299999999999999e+00,1.8209999999999999e+02,0,0,0,0,"2003","H",1,0,,0,0,0.0000000000000000e+00
133,"Stockholm",9,"08/29/03 00:00:00","12:00-20:00",48,12,"La Gamba","Scampi",555,9,0,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.0900000000000001e+00,0.0000000000000000e+00,0,1,0,0,"2003","H",1,0,,0,0,0.0000000000000000e+00
134,"Stockholm",9,"08/29/03 00:00:00","12:00-20:00",24,131,"Blues","Ballad",555,4,65,1.1990000000000001e+02,1.0820000000000000e+01,1.0908000000000000e+02,1.0800000000000001e+00,1.0100000000000000e+02,0,0,0,0,"2003","H",1,0,,0,0,0.0000000000000000e+00
135,"Stockholm",9,"08/29/03 00:00:00","12:00-20:00",48,116,"Concubine","Compis",555,7,0,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.0600000000000001e+00,0.0000000000000000e+00,0,1,0,0,"2003","H",1,0,,0,0,0.0000000000000000e+00
136,"Stockholm",9,"08/29/03 00:00:00","12:00-20:00",48,14,"NiPeLi","Lady GT",580,11,-65,1.9640000000000001e+02,0.0000000000000000e+00,1.9640000000000001e+02,1.2000000000000000e+00,1.6369999999999999e+02,0,0,0,0,"2003","H",1,0,,0,0,0.0000000000000000e+00
137,"Stockholm",9,"08/29/03 00:00:00","12:00-20:00",48,100,"Naya II","Maxi 95",580,10,-21,1.9730000000000001e+02,0.0000000000000000e+00,1.9730000000000001e+02,1.0700000000000001e+00,1.8440000000000001e+02,0,0,0,0,"2003","H",1,0,,0,0,0.0000000000000000e+00
138,"Stockholm",8,"08/30/03 00:00:00","12:00-12:30",24,137,"Galax","Fenix",458,17,-56,9.1200000000000003e+01,0.0000000000000000e+00,9.1200000000000003e+01,1.0700000000000001e+00,8.5200000000000003e+01,0,0,0,0,"2003","H",1,0,,0,0,0.0000000000000000e+00
139,"Stockholm",8,"08/30/03 00:00:00","12:00-12:30",24,19,"Zibaz","Maxi 84",458,18,0,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.0400000000000000e+00,0.0000000000000000e+00,0,1,0,0,"2003","H",1,0,,0,0,0.0000000000000000e+00
140,"Stockholm",8,"08/30/03 00:00:00","12:00-12:30",24,144,"A'Lena","Omega 36",537,19,0,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.2200000000000000e+00,0.0000000000000000e+00,0,1,0,0,"2003","H",1,0,,0,0,0.0000000000000000e+00
141,"Stockholm",8,"08/30/03 00:00:00","12:00-12:30",24,122,"Billabong","HR 34",537,23,0,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.1799999999999999e+00,0.0000000000000000e+00,0,0,1,0,"2003","H",1,0,,0,0,0.0000000000000000e+00
142,"Stockholm",8,"08/30/03 00:00:00","12:00-12:30",24,134,"La Gun Quatre","Mamba 33",537,27,-95,1.1609999999999999e+02,0.0000000000000000e+00,1.1609999999999999e+02,1.1299999999999999e+00,1.0270000000000000e+02,0,0,0,0,"2003","H",1,0,,0,0,0.0000000000000000e+00
143,"Stockholm",8,"08/30/03 00:00:00","12:00-12:30",24,23,"Amina","Linjett 32 7/8",537,21,-30,1.2040000000000001e+02,0.0000000000000000e+00,1.2040000000000001e+02,1.1200000000000001e+00,1.0750000000000000e+02,0,0,0,0,"2003","H",1,0,,0,0,0.0000000000000000e+00
144,"Stockholm",8,"08/30/03 00:00:00","12:00-12:30",24,24,"Bambina","Birdie 32",537,22,20,1.1170000000000000e+02,3.1000000000000001e+00,1.0859999999999999e+02,1.1000000000000001e+00,9.8700000000000003e+01,0,0,0,0,"2003","H",1,0,,0,0,0.0000000000000000e+00
145,"Stockholm",8,"08/30/03 00:00:00","12:00-12:30",24,25,"Aleta","Scampi",537,20,0,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.0900000000000001e+00,0.0000000000000000e+00,0,1,0,0,"2003","H",1,0,,0,0,0.0000000000000000e+00
146,"Stockholm",8,"08/30/03 00:00:00","12:00-12:30",24,123,"Rödnäbba","Albin Cumulus",537,30,-2,1.2030000000000000e+02,0.0000000000000000e+00,1.2030000000000000e+02,1.0800000000000001e+00,1.1140000000000001e+02,0,0,0,0,"2003","H",1,0,,0,0,0.0000000000000000e+00
147,"Stockholm",8,"08/30/03 00:00:00","12:00-12:30",24,27,"Lira","Maxi Magic",537,28,-113,7.8900000000000006e+01,0.0000000000000000e+00,7.8900000000000006e+01,1.0800000000000001e+00,7.3099999999999994e+01,0,0,0,0,"2003","H",1,0,,0,0,0.0000000000000000e+00
148,"Stockholm",8,"08/30/03 00:00:00","12:00-12:30",24,28,"Filur","H-båt",537,24,0,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.0700000000000001e+00,0.0000000000000000e+00,0,1,0,0,"2003","H",1,0,,0,0,0.0000000000000000e+00
149,"Stockholm",8,"08/30/03 00:00:00","12:00-12:30",24,111,"Lisa","Trio 80",537,29,0,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.0300000000000000e+00,0.0000000000000000e+00,0,1,0,0,"2003","H",1,0,,0,0,0.0000000000000000e+00
150,"Stockholm",8,"08/30/03 00:00:00","12:00-12:30",24,30,"Hägern","Maxi 77",537,26,0,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.0300000000000000e+00,0.0000000000000000e+00,0,1,0,0,"2003","H",1,0,,0,0,0.0000000000000000e+00
151,"Stockholm",8,"08/30/03 00:00:00","12:00-12:30",24,130,"Havsorkestern","IF",537,25,0,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.0200000000000000e+00,0.0000000000000000e+00,0,1,0,0,"2003","H",1,0,,0,0,0.0000000000000000e+00
152,"Stockholm",8,"08/30/03 00:00:00","12:00-12:30",24,34,"Rafiki II","Scanmar 33",540,36,-30,1.0930000000000000e+02,0.0000000000000000e+00,1.0930000000000000e+02,1.1299999999999999e+00,9.6700000000000003e+01,0,0,0,0,"2003","H",1,0,,0,0,0.0000000000000000e+00
154,"Stockholm",8,"08/30/03 00:00:00","12:00-12:30",24,107,"La Becasse","Comfort 26",540,35,0,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.0700000000000001e+00,0.0000000000000000e+00,0,1,0,0,"2003","H",1,0,,0,0,0.0000000000000000e+00
155,"Stockholm",8,"08/30/03 00:00:00","12:00-12:30",24,139,"Kerstin","B-31",540,34,-15,8.4799999999999997e+01,0.0000000000000000e+00,8.4799999999999997e+01,1.0600000000000001e+00,8.0000000000000000e+01,0,0,0,0,"2003","H",1,0,,0,0,0.0000000000000000e+00
156,"Stockholm",8,"08/30/03 00:00:00","12:00-12:30",24,145,"Diana","Mistral 33",540,31,1,1.2270000000000000e+02,1.7000000000000001e-01,1.2253000000000000e+02,1.0500000000000000e+00,1.1670000000000000e+02,0,0,0,0,"2003","H",1,0,,0,0,0.0000000000000000e+00
157,"Stockholm",8,"08/30/03 00:00:00","12:00-12:30",24,118,"Felicia","Albin Vega",540,32,60,9.2299999999999997e+01,7.6900000000000004e+00,8.4609999999999999e+01,1.0000000000000000e+00,8.4599999999999994e+01,0,0,0,0,"2003","H",1,0,,0,0,0.0000000000000000e+00
158,"Stockholm",8,"08/30/03 00:00:00","12:00-12:30",24,113,"Happy","Jeanneau Sun Fast 37",555,39,5,1.3369999999999999e+02,9.3000000000000005e-01,1.3277000000000001e+02,1.2700000000000000e+00,1.0450000000000000e+02,0,0,0,0,"2003","H",1,0,,0,0,0.0000000000000000e+00
159,"Stockholm",8,"08/30/03 00:00:00","12:00-12:30",24,126,"Snörliv","Conqubin 38 CR",555,47,15,1.4990000000000001e+02,3.1200000000000001e+00,1.4678000000000000e+02,1.2000000000000000e+00,1.2230000000000000e+02,0,0,0,0,"2003","H",1,0,,0,0,0.0000000000000000e+00
160,"Stockholm",8,"08/30/03 00:00:00","12:00-12:30",12,45,"Babiole II","Maxi 999",555,38,2,6.1100000000000001e+01,3.4000000000000002e-01,6.0759999999999998e+01,1.1499999999999999e+00,5.2799999999999997e+01,0,0,0,0,"2003","H",1,0,,0,0,0.0000000000000000e+00
161,"Stockholm",8,"08/30/03 00:00:00","12:00-12:30",24,46,"Libra II","Comfortina 32",555,40,-55,8.1200000000000003e+01,0.0000000000000000e+00,8.1200000000000003e+01,1.1399999999999999e+00,7.1200000000000003e+01,0,0,0,0,"2003","H",1,0,,0,0,0.0000000000000000e+00
162,"Stockholm",8,"08/30/03 00:00:00","12:00-12:30",24,114,"Montenegro","Albin Express",555,41,0,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.1100000000000001e+00,0.0000000000000000e+00,0,1,0,0,"2003","H",1,0,,0,0,0.0000000000000000e+00
163,"Stockholm",8,"08/30/03 00:00:00","12:00-12:30",24,133,"Saranna","Scampi",555,46,0,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.0900000000000001e+00,0.0000000000000000e+00,0,1,0,0,"2003","H",1,0,,0,0,0.0000000000000000e+00
164,"Stockholm",8,"08/30/03 00:00:00","12:00-12:30",24,109,"Pomarina","Fenix",555,45,0,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.0700000000000001e+00,0.0000000000000000e+00,0,1,0,0,"2003","H",1,0,,0,0,0.0000000000000000e+00
165,"Stockholm",8,"08/30/03 00:00:00","12:00-12:30",24,54,"Phronesis","H-båt",555,43,15,8.9500000000000000e+01,1.8600000000000001e+00,8.7640000000000001e+01,1.0700000000000001e+00,8.1900000000000006e+01,0,0,0,0,"2003","H",1,0,,0,0,0.0000000000000000e+00
166,"Stockholm",8,"08/30/03 00:00:00","12:00-12:30",24,55,"Spindrifter","Lord Helmsman",555,48,-16,1.2759999999999999e+02,0.0000000000000000e+00,1.2759999999999999e+02,1.0600000000000001e+00,1.2040000000000001e+02,0,0,0,0,"2003","H",1,0,,0,0,0.0000000000000000e+00
167,"Stockholm",8,"08/30/03 00:00:00","12:00-12:30",24,57,"Atalya","Maxi 84",555,37,-110,6.6400000000000006e+01,0.0000000000000000e+00,6.6400000000000006e+01,1.0400000000000000e+00,6.3799999999999997e+01,0,0,0,0,"2003","H",1,0,,0,0,0.0000000000000000e+00
168,"Stockholm",8,"08/30/03 00:00:00","12:00-12:30",24,59,"Vindinga","Vindö 40",555,50,-98,1.2150000000000000e+02,0.0000000000000000e+00,1.2150000000000000e+02,1.0400000000000000e+00,1.1680000000000000e+02,0,0,0,0,"2003","H",1,0,,0,0,0.0000000000000000e+00
169,"Stockholm",8,"08/30/03 00:00:00","12:00-12:30",24,141,"Ida","IF",580,64,-49,7.1700000000000003e+01,0.0000000000000000e+00,7.1700000000000003e+01,1.0200000000000000e+00,7.0299999999999997e+01,0,0,0,0,"2003","H",0,0,,0,0,0.0000000000000000e+00
171,"Stockholm",8,"08/30/03 00:00:00","12:00-12:30",24,62,"Pierina","Cutlass 27",555,44,0,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+00,0.0000000000000000e+00,0,1,0,0,"2003","H",0,0,,0,0,0.0000000000000000e+00
172,"Stockholm",8,"08/30/03 00:00:00","12:00-12:30",24,146,"Morskens","Magnifik Midget",555,42,-65,8.0799999999999997e+01,0.0000000000000000e+00,8.0799999999999997e+01,9.4999999999999996e-01,8.5099999999999994e+01,0,0,0,0,"2003","H",0,0,,0,0,0.0000000000000000e+00
173,"Stockholm",8,"08/30/03 00:00:00","12:00-12:30",12,66,"Eldkvarn","Carrera Helmsman",580,58,70,6.6700000000000003e+01,1.2970000000000001e+01,5.3729999999999997e+01,1.2200000000000000e+00,4.4000000000000000e+01,0,0,0,0,"2003","H",0,0,,0,0,0.0000000000000000e+00
174,"Stockholm",8,"08/30/03 00:00:00","12:00-12:30",24,67,"Barbier II","Arcona 355",580,54,0,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.2200000000000000e+00,0.0000000000000000e+00,0,0,0,0,"2003","H",0,0,,0,0,0.0000000000000000e+00
175,"Stockholm",8,"08/30/03 00:00:00","12:00-12:30",24,15,"First Lady","Lady Helmsman Mod",580,61,14,1.1840000000000001e+02,2.2999999999999998e+00,1.1609999999999999e+02,1.1799999999999999e+00,9.8400000000000006e+01,0,0,0,0,"2003","H",0,0,,0,0,0.0000000000000000e+00
176,"Stockholm",8,"08/30/03 00:00:00","12:00-12:30",24,121,"Emmeline","S 30",580,60,0,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.1699999999999999e+00,0.0000000000000000e+00,0,1,0,0,"2003","H",0,0,,0,0,0.0000000000000000e+00
177,"Stockholm",8,"08/30/03 00:00:00","12:00-12:30",24,70,"Lisa IV","HR 31",580,66,-25,1.0540000000000001e+02,0.0000000000000000e+00,1.0540000000000001e+02,1.1699999999999999e+00,9.0099999999999994e+01,0,0,0,0,"2003","H",0,0,,0,0,0.0000000000000000e+00
178,"Stockholm",8,"08/30/03 00:00:00","12:00-12:30",24,74,"Lucifer","Scanmar 33",580,67,-8,1.0030000000000000e+02,0.0000000000000000e+00,1.0030000000000000e+02,1.1299999999999999e+00,8.8799999999999997e+01,0,0,0,0,"2003","H",0,0,,0,0,0.0000000000000000e+00
179,"Stockholm",8,"08/30/03 00:00:00","12:00-12:30",24,128,"Giggle","Linjett 32MH",580,62,-10,1.0450000000000000e+02,0.0000000000000000e+00,1.0450000000000000e+02,1.1200000000000001e+00,9.3299999999999997e+01,0,0,0,0,"2003","H",0,0,,0,0,0.0000000000000000e+00
180,"Stockholm",8,"08/30/03 00:00:00","12:00-12:30",24,76,"Odisea","Albin Delta",580,68,0,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.1200000000000001e+00,0.0000000000000000e+00,0,1,0,0,"2003","H",0,0,,0,0,0.0000000000000000e+00
181,"Stockholm",8,"08/30/03 00:00:00","12:00-12:30",24,51,"Amber","Scampi",580,51,0,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.0900000000000001e+00,0.0000000000000000e+00,0,1,1,0,"2003","H",0,0,,0,0,0.0000000000000000e+00
182,"Stockholm",8,"08/30/03 00:00:00","12:00-12:30",24,119,"Anemone","Albin Cumulus",580,52,5,1.1080000000000000e+02,7.7000000000000002e-01,1.1003000000000000e+02,1.0800000000000001e+00,1.0190000000000001e+02,0,0,0,0,"2003","H",0,0,,0,0,0.0000000000000000e+00
183,"Stockholm",8,"08/30/03 00:00:00","12:00-12:30",24,102,"Con Amore","Maxi 95",580,57,18,9.4000000000000000e+01,2.3500000000000001e+00,9.1650000000000006e+01,1.0700000000000001e+00,8.5700000000000003e+01,0,0,0,0,"2003","H",0,0,,0,0,0.0000000000000000e+00
184,"Stockholm",8,"08/30/03 00:00:00","12:00-12:30",24,112,"Cherokee","Winga 29",580,56,0,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.0600000000000001e+00,0.0000000000000000e+00,0,1,0,0,"2003","H",0,0,,0,0,0.0000000000000000e+00
185,"Stockholm",8,"08/30/03 00:00:00","12:00-12:30",24,147,"Ichi Ban","Aphrodite 25 järn",580,63,0,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.0500000000000000e+00,0.0000000000000000e+00,0,1,0,0,"2003","H",0,0,,0,0,0.0000000000000000e+00
186,"Stockholm",8,"08/30/03 00:00:00","12:00-12:30",24,106,"Bagosh","Maxi 77",580,53,-125,7.8000000000000000e+01,0.0000000000000000e+00,7.8000000000000000e+01,1.0300000000000000e+00,7.5700000000000003e+01,0,0,0,0,"2003","H",0,0,,0,0,0.0000000000000000e+00
187,"Stockholm",8,"08/30/03 00:00:00","12:00-12:30",24,125,"Skybird","Rasmus 35",580,69,-52,8.2599999999999994e+01,0.0000000000000000e+00,8.2599999999999994e+01,1.0300000000000000e+00,8.0200000000000003e+01,0,0,0,0,"2003","H",0,0,,0,0,0.0000000000000000e+00
188,"Stockholm",8,"08/30/03 00:00:00","12:00-12:30",24,104,"Ellen","IF",580,59,0,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.0200000000000000e+00,0.0000000000000000e+00,0,1,0,0,"2003","H",0,0,,0,0,0.0000000000000000e+00
189,"Stockholm",8,"08/30/03 00:00:00","12:00-12:30",24,91,"Kronkvist","Albin Vega",580,65,0,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+00,0.0000000000000000e+00,0,1,0,0,"2003","H",0,0,,0,0,0.0000000000000000e+00
190,"Stockholm",8,"08/30/03 00:00:00","12:00-12:30",24,92,"Betula","Storfidra",580,55,-69,6.2799999999999997e+01,0.0000000000000000e+00,6.2799999999999997e+01,9.1000000000000003e-01,6.9000000000000000e+01,0,0,0,0,"2003","H",0,0,,0,0,0.0000000000000000e+00
191,"Stockholm",8,"08/30/03 00:00:00","12:00-12:30",24,101,"Marinad","Avance 36",585,71,-2,1.2040000000000001e+02,0.0000000000000000e+00,1.2040000000000001e+02,1.1699999999999999e+00,1.0290000000000001e+02,0,0,0,0,"2003","H",0,0,,0,0,0.0000000000000000e+00
192,"Stockholm",8,"08/30/03 00:00:00","12:00-12:30",24,110,"Games","Compis",585,70,0,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.0600000000000001e+00,0.0000000000000000e+00,0,1,0,0,"2003","H",0,0,,0,0,0.0000000000000000e+00
